,GDP/breakdown at current prices in US Dollars (all countries),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
770,178,Congo,Imports of goods and services,272263248.82011414,358371217.2065315,390875783.31307983,527937987.37599325,631753039.587111,810042376.350645,845233615.0193217,933704762.554057,1074370691.1074388,1420011895.8248627,2142283266.085942,2977731858.1408596,3664219716.1444974,2687561319.2664876,2477498604.9880056,2414907634.946624,2456710798.8158407,2196932302.619406,1630100244.884902,1137787384.4462903,532937076.03608906,764320168.2314088,482474332.9331128,841262289.7439909,1313209354.5047066,1345860199.3724866,1523175248.3023303,1397313339.762147,1415854712.2137144,1391761318.2562027,1203896643.8731472,1539073662.2643757,1414809409.00747,1734565381.0521421,1991803996.0736942,2962430016.568478,3885735889.0221324,7035053883.622885,6955613703.608816,6910587813.261294,7302180473.491426,7981116113.096522,6964355805.992236,7195814348.429783,9150318844.159609,9508100092.033947,8765973301.565073,5521298085.789166,5669133275.38476,4944506819.00421,3278620371.6044583,4486666134.116879,5743843333.845251,5910819987.84195
771,178,Congo,Gross Domestic Product (GDP),283678162.9051651,324463522.5245446,389798511.0404587,519535709.771733,627653029.0942321,739566594.6317083,767193924.3829893,765165836.2485671,951046472.0503869,1292565315.144239,1846019115.0840254,2157427630.2498446,2338337853.48833,2269824015.027408,2373943218.690379,2338643475.848795,2001283782.6743662,2486527890.9250107,2350961391.078975,2529979138.6512346,2909079828.6066813,3035242662.5796595,3280447270.704137,3003612458.37551,2068270075.7201655,2457131401.1405783,2840360004.551159,2567865633.9492254,2239653449.514626,2643654526.5118227,3633113915.263782,3040557508.4556713,3345558668.7709365,3864143672.026864,5102969919.431293,6650001684.904499,8072305030.684838,8782703427.960846,11649857662.138828,9723302020.18046,13148396205.671043,15655383585.988747,17692911280.56269,17958720704.402954,17919321082.53527,12434793867.76992,10931328149.741014,11834473047.747198,14773900277.968193,13976637328.933512,11468688140.784138,13380230728.97466,13937493293.33621,14166665339.04058
772,178,Congo,"Agriculture, hunting, forestry, fishing (ISIC A-B)",72083376.91574362,77764373.32816917,96059433.76818049,114279306.57324567,108092288.45179081,131005554.78134267,130815500.54072933,149313322.89883608,174648854.10084045,211982245.71534777,247184671.37291768,194743912.86080188,210341009.78082955,197308543.84813422,188233810.985971,199586894.4321579,277155740.12701446,340029993.65676326,347656039.46349037,327391668.96176773,348492740.985271,294710174.81299156,329682844.0304799,279250501.48794454,203913332.58320993,252464046.20720103,230193322.59113428,216678936.62480292,223620120.43400204,209438618.5942793,191151431.93752688,149607057.372405,184541321.44137394,199471071.07800478,243259125.29493314,405931920.9740596,388531860.4743545,432092416.42722535,494903541.4680863,513383747.2881942,531002519.75358313,623700492.6042992,672113876.8718833,765056421.6871058,816701149.0337427,722534115.630041,739357548.5146292,865093247.4074248,1002910606.038314,1026861719.64613,1226052180.1648164,1348655779.8725095,1271991439.7178662,1371558670.3300571
773,178,Congo,"Mining, Manufacturing, Utilities (ISIC C-E)",63219750.56781959,78211634.02974313,93764226.79494607,137748249.03758597,211498809.34839204,220872438.81088877,229346025.81215453,210485737.87962195,269531930.7947116,430702670.2745562,696535108.0285237,865978935.5169251,871673614.8577869,907821426.8842427,968503506.089812,946053446.0701476,550839660.0261338,779746907.9650574,623248547.4743509,881626802.3166746,1271650359.46182,1205982683.694428,1316178259.8104825,1214837501.7044868,914484196.70402,1101718664.2049606,1423820789.6715221,1367733246.1924155,1009614875.9190156,1416367294.1554885,2211189545.431762,1696988492.7400994,1812132526.3049037,2009068663.4148018,2862333629.3908954,3939260421.707554,4782330500.15742,4694247215.077803,6648044225.455141,4447121512.226127,7583952132.228204,8985959361.769302,9522292906.43825,8800737209.58618,7975311489.809024,3698635561.250886,3022444845.1311407,4606014097.441099,7792672840.711058,6790079201.09411,3632422745.095156,6087426266.122215,7423758913.640308,6566604498.988763
774,178,Congo,Manufacturing (ISIC D),59000511.40669989,70331005.79926084,78487072.91398667,100599458.14259364,99239446.54011548,123187087.75797549,127257065.49079096,132524498.57785474,148929854.28854725,211150223.26829627,222449218.11648646,219364678.93042317,179031052.05636528,200924053.97958806,184498880.48878577,210884347.30778727,307109559.7949132,345101786.4390464,278263379.09799784,208651454.8519577,249425391.69029653,284657091.9410582,275848669.7206101,258692279.27765554,176746554.70106897,221061579.36841127,218590761.54018176,170751533.63650727,180308083.9514612,179868645.5302428,157613007.47971767,146982490.00731224,189855205.55544493,239629035.31610456,275469437.05300534,426502481.382994,500101808.8506333,568115010.5044856,651957338.5371969,658918421.1811666,698466062.3333564,820655974.1367947,753237147.4699845,1063310018.9667645,1085894228.973569,1040498809.7260118,1253503057.6262794,1464681528.1087437,1360236341.7651293,1337465328.1107771,1474092996.0117993,1565950256.8097982,2117913050.4474652,2071052585.806294
775,178,Congo,Construction (ISIC F),12263856.305910077,14232805.397690779,15741728.297577094,20730735.25464251,22774103.49286727,18151690.886578914,18656887.484892625,17456904.337256994,19805416.896181576,32994232.51139913,59945372.93085625,68509762.93056141,131879637.50250697,108838224.53103518,122518955.49288413,97322201.22286609,83190378.0827886,53307490.67928119,71757361.93997842,91867391.75452493,187968915.97518185,192339796.09401032,159638280.63876125,128671846.06219369,147063208.20030364,139856084.53426716,179008733.90674198,144557207.46970093,129290783.69997273,224558936.40705615,421678007.5292976,446647938.01961046,485562379.733235,627284390.3394301,735295385.646688,164482929.3255431,273288661.9576656,318078301.05374914,801105306.7443355,968557027.150551,1117547316.566994,1326851614.784186,2032986218.8029757,2331749315.525995,2418148972.8112273,2354492357.882852,1180372125.7258263,833960058.3145033,243146620.04591033,216223241.17331454,261398898.63520643,271861251.7224594,365424954.6067682,362133702.7586949
776,178,Congo,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",43816697.74545193,52066715.85472837,63386909.31559701,87061300.32055432,88638633.6516867,111284920.43655547,124546832.19754568,139193537.22690886,175397928.1015101,204182778.8686474,228800462.0992093,304950808.8933972,393525283.3775353,346653435.0006009,329771462.152059,339082515.0454012,415656038.1863362,468751844.4155438,372758043.31174564,269464979.4691618,224044754.31915936,245592569.40762267,279237800.20540863,257545165.804634,151808114.79531863,189662527.49781844,206624608.56004825,177677400.674383,181907516.88933483,153559064.10334185,158693020.30948925,131796532.5413755,164608712.7799586,201680586.69088998,238559916.2653257,410333937.4510222,620786930.3215617,804636165.680039,1003549234.1259133,1023612017.7477815,1113307170.3887131,1206895827.2977836,1269689456.7260122,1521613766.8589077,1557075226.458205,1423970575.309494,1763713154.2515798,1284029765.3651707,1724036149.0547915,2003171504.2753258,1788320208.700326,2009156796.6289492,1876753864.537795,1917763304.7045465
777,178,Congo,"Transport, storage and communication (ISIC I)",54487870.865001336,62104150.724681176,74764081.15531902,93492678.86196014,95376543.20249073,118832610.56358276,117437838.78779998,125847011.15947413,150925425.8572764,225301231.98411414,298622951.0809012,310696730.3108335,324834764.26353496,291434899.1465158,301852297.0284432,303308768.88570076,394972216.39906806,456577101.5264836,376978143.56946194,272993169.5689391,243550139.17593923,300931177.9830675,318641455.48458403,290766550.41558826,170657737.83325127,210545690.90593255,210607280.12689948,171117621.06052005,167573896.51468354,156467058.15536678,162739255.16594887,168652789.05802318,200161148.56896964,233793668.16102844,289887431.87496054,496714739.0207179,628835922.9429396,719838546.0530709,878392295.0801754,920478532.1561906,950144405.2481112,1114929511.355998,1089911059.9326394,1186874480.4093556,1177561029.5523667,915407568.9871058,768051976.3782458,793648212.4130921,816542830.6571926,851513212.9346294,821288826.2001009,907665550.7144896,834156380.2806301,866113033.8865352
778,178,Congo,Other Activities (ISIC J-P),116210486.51803228,130074498.21280307,153265400.36855528,196944601.22148338,207450600.06120792,312877087.9365656,306052747.1069629,329405928.34104526,426524747.3174929,498694015.1757861,619293200.4195864,677182818.7792115,616393365.7967871,624849629.8279682,621791684.9901423,684683005.7488132,867623265.5061296,1034747379.1444106,793540233.5487217,577437642.3080657,556013921.6032524,715582309.0628562,779463406.3123646,736417246.9829713,427426318.8583768,472481731.84588826,476896752.3779293,435337444.2974086,439261102.85888064,418297689.6413015,404050469.9742708,350731469.49649096,402503476.92694527,492531839.49303305,612735842.542722,1071994377.0253655,1232278757.630184,1651843506.798497,1572132140.946597,1558458946.8540053,1496853089.347833,1920166024.0802224,2515830092.108624,2525036953.158537,3133721362.9613104,2706124497.541758,2843308230.337657,3100679587.267211,2873338482.4856725,2984775589.6195097,3497934457.125451,3399354841.216796,3191186339.206025,3409896098.9090543
779,178,Congo,Total Value Added,362082038.9143409,414454177.5478157,496981779.700175,650256871.269472,733830978.2084355,913024303.4155142,926855831.9217151,971702441.8472136,1216834303.068013,1603857174.5298507,2150381765.9319944,2422062969.2917304,2548647675.582024,2476906159.238497,2532671716.7416005,2570036831.4050865,2589437298.327471,3133160717.3941946,2585938369.3043914,2420781654.3791337,2831720831.5206237,2955138711.0514317,3182842046.478303,2907488812.4578185,2015352908.9780824,2366728745.196068,2727151487.2342753,2513101856.319231,2151268296.3175845,2578688661.055209,3549501730.3482957,2944424279.226639,3249509565.752503,3763830219.1771884,4982071331.017421,6488718325.504262,7926052633.484125,8620736151.090384,11398126743.82025,9431611783.42285,12792806633.533438,15178502831.891792,17102823610.880384,17131068147.22608,17078519230.62385,11821164676.603828,10317247880.33739,11483424968.2085,14452647528.994738,13872624468.74302,11227417315.922794,14024120486.275616,14963271891.989393,14494069309.580948
780,184,Cook Islands,Final consumption expenditure,12525487.285581026,13409263.599443275,13461110.913600007,14733346.024184605,18688382.194621537,22192316.213234525,23056300.596265927,27609887.723424498,30793130.65380214,32689646.71290022,33626533.124266565,33652397.02222797,31012186.399614006,33861504.54791303,29261859.687263288,35467717.39352119,34784710.647011966,35083098.71830122,68423985.18082584,77704755.85798325,74593316.64217363,62970020.14693647,76963639.683996,79406358.41586313,82125492.80422312,97770567.17188376,92174112.40697049,87336504.55533504,74487783.25874613,75408321.27714281,76515037.4861009,76705686.63314544,90581372.8282542,126286244.58406523,151706897.56272754,150122040.2360146,156977894.57271492,161862980.51362902,181256509.1718662,133832312.84483163,154831588.41793188,187461774.19116622,194909570.4401997,191194330.34795514,213120906.72787163,199363431.02215868,183021091.87100816,196108210.00775704,208534332.61643007,215934343.7371325,310201292.42841077,295591688.3576178,279761120.14033514,397571882.58653593
781,184,Cook Islands,Household consumption expenditure (including Non-profit institutions serving households),8959042.71452192,9605692.585570952,9250252.790400006,9120330.36280451,11902203.227814807,15345083.76468175,16398916.148453856,19987765.821231034,21234428.826745916,21630329.019732017,21253446.07639297,20716875.086669926,17876389.800361283,20132919.493577063,15587469.908737995,21473399.488802843,17410743.740931038,12057221.31545393,40482602.374540195,50131245.1347519,42051918.52221596,26989927.68542892,43809017.120605074,45687336.30668256,42782980.157384984,53295511.22903635,50005775.17574866,49586276.74726787,44536598.481911905,44669158.62341371,45161690.768344805,43288586.41142538,52491858.836080305,78356001.32678513,95266215.45870806,85841813.37207557,95708384.9653679,92604719.59694636,103917698.04998967,65747993.49975807,77423603.50124852,98586356.0182709,98698849.73781678,97721909.76754528,109686340.45847996,101825887.48060462,93739456.67496215,100512042.34734079,106732535.93648219,110596847.56649922,158878284.76008832,151360534.02178526,143273804.14451954,203604497.77905184
782,184,Cook Islands,General government final consumption expenditure,3566444.571059105,3803571.0138723236,4210858.123200002,5613014.304182018,6786178.966806729,6847232.448552772,6657383.452677075,7622121.902193462,9558701.827056227,11059317.6931682,12373086.073860273,12935521.935558049,13135795.848844688,13728585.054335969,13674389.778525293,13994317.904718349,17373966.90608093,23025877.402847294,27941382.806285653,27573510.723231345,32541398.119957667,35980092.46150755,33154622.563390937,33719022.10918058,39342512.646838136,44475055.942847416,42168337.231221825,37750228.46925881,29951184.776834227,30739162.653729096,31353347.172064245,33417100.22172006,38089513.52968002,47930243.2572801,56440682.10401947,64280226.86393903,61269509.607347034,69258260.91668266,77338811.12187654,68084319.34507355,77407984.91668338,88875418.17289531,96210721.51256946,93472420.58040984,103434565.43981446,97537544.2389163,45728128.643775776,41023299.800460756,33737573.32887439,22887022.3173845,25259633.930839248,17618605.17753572,21693771.59704541,28727700.448283684
783,184,Cook Islands,Gross capital formation,2916875.827050158,3127411.4234793247,3011687.6688000015,2969387.8863303103,3875107.58826278,4996036.202691092,5339142.057566366,6507596.021546692,6913483.170711546,7042379.561669367,6919675.07477147,6744978.946871503,5820176.725459616,6554854.8922269745,5074951.851682538,6991287.072612881,5668572.036634224,3925577.570983247,13180283.02963237,16321678.20039892,13691219.641213007,8787352.473323679,14263294.049190942,14874835.270933859,13929237.592559807,17351897.02578726,16280828.05929831,16144247.99094171,14500178.821615042,14543338.198219126,14703695.910355896,14093852.760955436,17090244.501237005,25511064.84890633,31016674.566402603,27948287.574579954,31160635.918204084,30150147.617880702,33833415.29637733,21406162.797319196,25207496.245032568,32097642.32899581,32134268.19588965,31816196.735519476,35711564.30605878,33152365.975696925,30519542.646316633,32724540.497012906,34749813.12452799,36007941.3653957,51727331.11047475,49279718.489178106,46646852.29998636,66289220.92809053
